employee_id,date_of_joining,joining_month,gender,company_type,wfh_setup_available,designation,resource_allocation,mental_fatigue_score,burn_rate,risk
EMP006945,13-08-2008,August,Male,Service,Yes,3,6,5.5,0.48,Low Risk
EMP006947,26-10-2008,October,Female,Service,Yes,3,6,5.3,0.44,Low Risk
EMP006949,19-11-2008,November,Male,Service,No,3,5,7.4,0.69,Low Risk
EMP006950,10-02-2008,February,Female,Product,Yes,3,6,7.4,0.66,Low Risk
EMP006951,02-07-2008,July,Male,Service,Yes,4,7,8.2,0.84,High Risk
EMP006952,01-09-2008,September,Male,Service,No,3,7,9.3,0.78,High Risk
EMP006953,01-11-2008,November,Female,Product,No,4,7,7.7,0.55,Low Risk
EMP006954,08-10-2008,October,Male,Service,Yes,2,5,5.5,0.43,Low Risk
EMP006955,05-12-2008,December,Male,Product,Yes,1,3,6,0.42,Low Risk
EMP006956,03-08-2008,August,Male,Service,Yes,3,6,6.5,0.51,Low Risk
EMP006957,19-08-2008,August,Female,Product,Yes,2,5,6.7,0.43,Low Risk
EMP006958,08-08-2008,August,Female,Service,Yes,1,2,4.9,0.34,Low Risk
EMP006961,11-08-2008,August,Female,Product,No,3,6,8.7,0.69,Low Risk
EMP006962,05-03-2008,March,Female,Product,Yes,2,5,6.5,0.48,Low Risk
EMP006963,24-04-2008,April,Male,Service,Yes,3,5,5,0.46,Low Risk
EMP006965,31-03-2008,March,Female,Service,Yes,0,1,0,0.01,Low Risk
EMP006967,07-04-2008,April,Male,Product,No,3,5,6.7,0.47,Low Risk
EMP006968,09-12-2008,December,Female,Service,Yes,2,4,6.9,0.61,Low Risk
EMP006969,08-06-2008,June,Female,Service,No,2,5,6.5,0.53,Low Risk
EMP006970,20-09-2008,September,Female,Service,No,2,4,3.5,0.29,Low Risk
EMP006972,14-12-2008,December,Male,Service,No,3,5,6.9,0.68,Low Risk
EMP006973,16-07-2008,July,Female,Service,No,2,5,6.7,0.65,Low Risk
EMP006974,17-07-2008,July,Female,Service,No,3,5,6.1,0.49,Low Risk
EMP006975,18-08-2008,August,Female,Service,Yes,3,6,6.3,0.55,Low Risk
EMP006976,27-08-2008,August,Female,Service,No,2,4,4.6,0.38,Low Risk
EMP006977,18-12-2008,December,Male,Service,No,2,4,6.6,0.51,Low Risk
EMP006978,19-01-2008,January,Female,Service,Yes,1,3,5.8,0.36,Low Risk
EMP006979,11-12-2008,December,Male,Service,Yes,2,3,5.2,0.28,Low Risk
EMP006980,09-10-2008,October,Female,Product,Yes,0,1,3,0.19,Low Risk
EMP006981,22-03-2008,March,Female,Product,No,4,6,7.3,0.54,Low Risk
EMP006983,19-06-2008,June,Female,Service,Yes,4,7,5.9,0.48,Low Risk
EMP006984,23-02-2008,February,Male,Service,Yes,3,7,8,0.7,High Risk
EMP006985,31-03-2008,March,Male,Product,Yes,0,1,0,0,Low Risk
EMP006987,12-05-2008,May,Female,Service,Yes,3,5,6.6,0.48,Low Risk
EMP006988,18-11-2008,November,Female,Service,No,4,8,7.2,0.56,Low Risk
EMP006989,27-12-2008,December,Male,Service,No,4,8,7,0.51,Low Risk
EMP006990,19-02-2008,February,Female,Service,No,4,6,7,0.59,Low Risk
EMP006991,06-10-2008,October,Female,Product,Yes,1,2,2.6,0.2,Low Risk
EMP006992,03-02-2008,February,Male,Service,No,2,4,7.9,0.65,Low Risk
EMP006993,27-10-2008,October,Male,Service,No,2,5,7.8,0.58,Low Risk
EMP006994,27-07-2008,July,Male,Service,Yes,1,4,5.8,0.37,Low Risk
EMP006995,29-01-2008,January,Female,Product,Yes,1,2,5.4,0.41,Low Risk
EMP006996,27-04-2008,April,Male,Product,No,2,6,8.4,0.66,Low Risk
EMP006997,17-01-2008,January,Female,Service,No,4,8,8.9,0.75,High Risk
EMP006998,23-12-2008,December,Male,Service,Yes,4,7,6.5,0.64,Low Risk
EMP006999,05-11-2008,November,Male,Service,Yes,1,3,5.9,0.47,Low Risk
EMP007000,26-12-2008,December,Male,Service,Yes,2,3,5.2,0.44,Low Risk
EMP007001,06-11-2008,November,Male,Service,Yes,1,4,7.2,0.55,Low Risk
EMP007002,02-10-2008,October,Male,Product,Yes,3,6,6,0.57,Low Risk
EMP007003,28-11-2008,November,Female,Product,No,3,6,6.4,0.61,Low Risk
EMP007004,10-11-2008,November,Female,Service,Yes,3,5,6.3,0.43,Low Risk
EMP007005,11-04-2008,April,Female,Service,Yes,2,3,4.5,0.28,Low Risk
EMP007007,25-05-2008,May,Male,Service,No,3,7,6.5,0.53,Low Risk
EMP007008,09-10-2008,October,Male,Product,No,4,7,5.8,0.55,Low Risk
EMP007009,15-03-2008,March,Female,Product,Yes,2,4,6.9,0.49,Low Risk
EMP007010,07-06-2008,June,Male,Service,Yes,4,6,5.7,0.49,Low Risk
EMP007011,18-04-2008,April,Male,Product,Yes,1,3,6.8,0.46,Low Risk
EMP007012,10-03-2008,March,Male,Product,Yes,2,2,3.3,0.21,Low Risk
EMP007019,05-05-2008,May,Male,Service,Yes,3,5,6.2,0.38,Low Risk
EMP007020,19-08-2008,August,Female,Service,Yes,2,5,6.1,0.51,Low Risk
EMP007021,19-11-2008,November,Female,Service,Yes,1,1,4.1,0.19,Low Risk
EMP007022,03-07-2008,July,Male,Service,No,3,6,5.8,0.54,Low Risk
EMP007023,12-02-2008,February,Female,Product,Yes,3,5,4.9,0.45,Low Risk
EMP007024,15-12-2008,December,Female,Product,No,3,5,7.3,0.63,Low Risk
EMP007026,06-11-2008,November,Male,Service,No,3,5,7.6,0.61,Low Risk
EMP007027,23-01-2008,January,Male,Service,No,2,6,7.2,0.54,Low Risk
EMP007028,14-04-2008,April,Female,Service,Yes,2,4,4.5,0.23,Low Risk
EMP007029,29-05-2008,May,Male,Service,Yes,3,6,6.5,0.5,Low Risk
EMP007033,25-06-2008,June,Female,Service,No,2,4,5.9,0.55,Low Risk
EMP007035,03-12-2008,December,Male,Service,No,4,7,6.2,0.53,Low Risk
EMP007036,16-01-2008,January,Male,Product,No,3,6,8.1,0.83,High Risk
EMP007037,27-11-2008,November,Male,Service,Yes,1,4,6.7,0.45,Low Risk
EMP007039,12-01-2008,January,Female,Service,Yes,3,4,5,0.45,Low Risk
EMP007042,16-04-2008,April,Male,Service,Yes,5,10,10,1,High Risk
EMP007043,12-06-2008,June,Female,Product,Yes,3,7,8.1,0.6,Low Risk
EMP007044,14-02-2008,February,Male,Service,Yes,2,4,5.4,0.38,Low Risk
EMP007045,13-05-2008,May,Male,Service,Yes,1,2,6,0.45,Low Risk
EMP007047,01-01-2008,January,Male,Service,Yes,2,4,5.2,0.33,Low Risk
EMP007049,15-04-2008,April,Female,Service,Yes,2,5,7,0.51,Low Risk
EMP007050,24-07-2008,July,Male,Service,Yes,3,4,4.9,0.4,Low Risk
EMP007051,11-08-2008,August,Female,Service,No,3,6,8,0.59,Low Risk
EMP007052,18-11-2008,November,Female,Service,Yes,1,4,5.4,0.42,Low Risk
EMP007053,12-05-2008,May,Male,Service,No,3,7,7.8,0.79,High Risk
EMP007054,08-12-2008,December,Female,Service,No,3,7,8.9,0.7,High Risk
EMP007055,09-06-2008,June,Female,Service,Yes,2,4,3.2,0.16,Low Risk
EMP007056,17-11-2008,November,Female,Service,Yes,4,6,6.2,0.58,Low Risk
EMP007057,02-12-2008,December,Female,Product,No,4,6,7.3,0.52,Low Risk
EMP007059,29-03-2008,March,Female,Product,Yes,2,4,6.1,0.54,Low Risk
EMP007060,19-01-2008,January,Female,Product,Yes,3,4,6.4,0.48,Low Risk
EMP007062,17-06-2008,June,Male,Product,No,2,5,6.5,0.51,Low Risk
EMP007063,04-06-2008,June,Female,Service,Yes,2,5,5.1,0.47,Low Risk
EMP007064,02-02-2008,February,Female,Service,Yes,1,1,3.7,0.22,Low Risk
EMP007066,13-07-2008,July,Female,Service,No,3,7,5.7,0.54,Low Risk
EMP007068,25-09-2008,September,Male,Service,Yes,0,3,4.7,0.34,Low Risk
EMP007069,12-12-2008,December,Male,Service,Yes,1,5,5.7,0.51,Low Risk
EMP007070,09-02-2008,February,Female,Service,No,0,1,3.2,0.22,Low Risk
EMP007071,16-09-2008,September,Female,Service,Yes,3,6,5.2,0.37,Low Risk
EMP007073,28-11-2008,November,Female,Product,Yes,3,6,6.4,0.59,Low Risk
EMP007074,11-04-2008,April,Male,Product,Yes,3,4,6.2,0.49,Low Risk
EMP007076,31-01-2008,January,Female,Service,Yes,2,2,4.1,0.21,Low Risk
EMP007077,13-07-2008,July,Male,Service,No,3,6,6.4,0.61,Low Risk
EMP007078,11-04-2008,April,Female,Service,Yes,3,6,5.1,0.45,Low Risk
EMP007079,23-02-2008,February,Female,Service,No,3,6,8.8,0.7,High Risk
EMP007081,03-11-2008,November,Male,Service,No,2,6,7.5,0.53,Low Risk
EMP007082,06-04-2008,April,Male,Service,Yes,2,3,4.6,0.42,Low Risk
EMP007083,30-05-2008,May,Male,Product,No,3,4,6,0.39,Low Risk
EMP007084,19-05-2008,May,Female,Service,Yes,1,2,4.6,0.36,Low Risk
EMP007086,06-04-2008,April,Female,Service,No,4,8,5.4,0.51,Low Risk
EMP007089,01-04-2008,April,Female,Product,Yes,1,3,4.7,0.32,Low Risk
EMP007091,30-09-2008,September,Male,Service,Yes,1,3,3.9,0.32,Low Risk
EMP007093,31-03-2008,March,Female,Service,Yes,1,3,5.8,0.36,Low Risk
EMP007095,29-01-2008,January,Male,Service,No,3,6,6.8,0.58,Low Risk
EMP007096,21-09-2008,September,Female,Service,Yes,2,3,5.5,0.33,Low Risk
EMP007097,28-11-2008,November,Male,Product,No,4,8,8.3,0.65,Low Risk
EMP007098,22-07-2008,July,Male,Service,No,1,2,4.8,0.34,Low Risk
EMP007099,11-01-2008,January,Female,Service,No,0,2,3.8,0.15,Low Risk
EMP007100,02-07-2008,July,Female,Service,No,1,1,0.8,0,Low Risk
EMP007102,14-02-2008,February,Male,Service,No,3,6,7.7,0.56,Low Risk
EMP007103,13-10-2008,October,Male,Service,No,4,6,7.3,0.64,Low Risk
EMP007104,21-05-2008,May,Male,Service,Yes,2,4,5.4,0.38,Low Risk
EMP007105,09-08-2008,August,Male,Product,Yes,2,4,5.2,0.36,Low Risk
EMP007106,03-04-2008,April,Female,Product,Yes,3,6,5.6,0.36,Low Risk
EMP007107,20-04-2008,April,Male,Service,No,1,2,3.2,0.24,Low Risk
EMP007108,26-03-2008,March,Female,Service,Yes,2,3,4.6,0.39,Low Risk
EMP007110,20-10-2008,October,Male,Product,Yes,1,2,6,0.4,Low Risk
EMP007111,22-02-2008,February,Female,Service,Yes,4,8,9,0.85,High Risk
EMP007112,22-02-2008,February,Male,Service,Yes,1,4,4.8,0.41,Low Risk
EMP007116,07-05-2008,May,Male,Service,No,4,8,7.1,0.63,Low Risk
EMP007118,05-07-2008,July,Male,Service,Yes,1,3,5.2,0.37,Low Risk
EMP007119,27-02-2008,February,Male,Product,No,2,5,5.6,0.5,Low Risk
EMP007120,14-03-2008,March,Female,Service,Yes,3,6,4.3,0.36,Low Risk
EMP007121,30-10-2008,October,Male,Service,No,4,8,9.4,1,High Risk
EMP007122,24-10-2008,October,Male,Service,No,2,4,3,0.23,Low Risk
EMP007123,25-08-2008,August,Female,Service,No,3,7,9,0.73,High Risk
EMP007124,22-01-2008,January,Male,Product,Yes,0,1,2,0.08,Low Risk
EMP007125,18-01-2008,January,Female,Product,No,2,6,7.7,0.66,Low Risk
EMP007126,05-01-2008,January,Female,Service,Yes,1,2,0.2,0,Low Risk
EMP007127,22-04-2008,April,Male,Service,Yes,2,4,5,0.45,Low Risk
EMP007128,01-12-2008,December,Male,Product,No,1,3,3.9,0.25,Low Risk
EMP007129,23-08-2008,August,Male,Service,No,2,7,7.8,0.72,High Risk
EMP007130,27-02-2008,February,Male,Service,No,4,7,6.7,0.65,Low Risk
EMP007131,12-12-2008,December,Female,Service,Yes,0,2,2.5,0.15,Low Risk
EMP007132,02-07-2008,July,Female,Service,Yes,2,4,5,0.39,Low Risk
EMP007133,19-05-2008,May,Female,Product,Yes,2,5,5.8,0.39,Low Risk
EMP007135,17-03-2008,March,Female,Product,No,2,6,7.3,0.55,Low Risk
EMP007136,17-07-2008,July,Male,Service,Yes,3,6,7.6,0.63,Low Risk
EMP007137,16-09-2008,September,Female,Product,Yes,2,3,4.8,0.33,Low Risk
EMP007138,29-10-2008,October,Female,Service,Yes,1,2,6.2,0.5,Low Risk
EMP007139,06-05-2008,May,Female,Service,Yes,1,2,4.2,0.25,Low Risk
EMP007140,27-01-2008,January,Male,Service,Yes,3,7,7.6,0.71,High Risk
EMP007141,14-05-2008,May,Female,Service,No,3,4,6.6,0.48,Low Risk
EMP007142,15-04-2008,April,Male,Service,Yes,4,8,7.5,0.71,High Risk
EMP007143,18-06-2008,June,Male,Service,Yes,3,4,4.8,0.32,Low Risk
EMP007144,02-05-2008,May,Female,Service,Yes,3,5,6.4,0.64,Low Risk
EMP007147,09-02-2008,February,Female,Product,No,0,2,2,0.14,Low Risk
EMP007148,09-04-2008,April,Female,Product,No,3,6,8.4,0.87,High Risk
EMP007149,30-03-2008,March,Female,Service,No,3,5,5.8,0.51,Low Risk
EMP007150,31-10-2008,October,Male,Product,No,2,5,6.3,0.45,Low Risk
EMP007151,25-11-2008,November,Male,Product,Yes,3,5,6.6,0.47,Low Risk
EMP007152,22-09-2008,September,Male,Service,No,3,7,8.2,0.7,High Risk
EMP007154,05-10-2008,October,Female,Service,Yes,3,5,4.6,0.36,Low Risk
EMP007155,26-12-2008,December,Female,Product,No,4,7,6,0.56,Low Risk
EMP007156,24-02-2008,February,Female,Service,Yes,2,2,3.2,0.23,Low Risk
EMP007157,26-12-2008,December,Female,Service,No,4,9,8.7,0.78,High Risk
EMP007158,15-04-2008,April,Male,Service,No,1,2,4.8,0.43,Low Risk
EMP007160,29-06-2008,June,Female,Service,No,3,7,7.9,0.59,Low Risk
EMP007161,18-07-2008,July,Female,Service,Yes,2,3,4.5,0.31,Low Risk
EMP007162,29-01-2008,January,Female,Service,Yes,3,5,4.8,0.33,Low Risk
EMP007163,02-09-2008,September,Male,Product,No,2,5,6.7,0.64,Low Risk
EMP007165,26-10-2008,October,Female,Service,No,4,7,7.5,0.64,Low Risk
EMP007166,11-10-2008,October,Female,Service,Yes,2,3,3.2,0.23,Low Risk
EMP007167,15-05-2008,May,Male,Service,Yes,2,4,5.2,0.35,Low Risk
EMP007168,13-01-2008,January,Female,Product,Yes,1,1,1.7,0.05,Low Risk
EMP007170,01-07-2008,July,Female,Product,No,4,9,10,1,High Risk
EMP007171,14-10-2008,October,Female,Product,No,4,7,7.8,0.58,Low Risk
EMP007172,14-01-2008,January,Male,Service,Yes,1,3,4.3,0.28,Low Risk
EMP007174,01-11-2008,November,Male,Service,Yes,0,1,2.6,0.14,Low Risk
EMP007175,22-04-2008,April,Male,Product,No,2,3,3.5,0.23,Low Risk
EMP007176,06-08-2008,August,Male,Product,Yes,5,8,7.3,0.71,High Risk
EMP007177,13-12-2008,December,Male,Service,Yes,2,4,4.2,0.32,Low Risk
EMP007178,23-05-2008,May,Female,Service,Yes,1,3,5.1,0.31,Low Risk
EMP007179,09-03-2008,March,Male,Service,Yes,2,4,6.2,0.4,Low Risk
EMP007181,04-04-2008,April,Male,Product,No,1,2,5.5,0.34,Low Risk
EMP007183,07-04-2008,April,Male,Product,Yes,1,4,7.3,0.51,Low Risk
EMP007184,31-12-2008,December,Male,Product,Yes,1,4,7.2,0.56,Low Risk
EMP007185,21-11-2008,November,Male,Product,No,3,7,8.8,0.75,High Risk
EMP007186,18-12-2008,December,Male,Service,Yes,2,5,4.4,0.38,Low Risk
EMP007189,08-10-2008,October,Female,Service,Yes,3,6,6.9,0.49,Low Risk
EMP007191,02-07-2008,July,Female,Product,Yes,3,6,8.6,0.82,High Risk
EMP007192,28-03-2008,March,Male,Product,Yes,3,6,4.9,0.35,Low Risk
EMP007193,10-06-2008,June,Female,Product,No,3,6,7.1,0.55,Low Risk
EMP007195,26-08-2008,August,Male,Service,No,3,6,6.9,0.55,Low Risk
EMP007196,18-11-2008,November,Male,Service,Yes,2,6,6.4,0.53,Low Risk
EMP007198,07-08-2008,August,Male,Product,No,2,5,4.8,0.34,Low Risk
EMP007199,20-09-2008,September,Female,Service,Yes,3,4,4.3,0.38,Low Risk
EMP007200,29-04-2008,April,Female,Product,Yes,1,1,2.7,0.08,Low Risk
EMP007201,29-02-2008,February,Female,Service,No,2,5,6,0.4,Low Risk
EMP007202,12-08-2008,August,Female,Service,Yes,1,2,4.7,0.33,Low Risk
EMP007206,08-07-2008,July,Female,Service,Yes,2,2,3.1,0.24,Low Risk
EMP007207,08-06-2008,June,Male,Product,Yes,2,4,7.7,0.66,Low Risk
EMP007208,07-07-2008,July,Male,Service,Yes,2,5,6.8,0.57,Low Risk
EMP007209,21-12-2008,December,Female,Service,No,5,10,8.4,0.77,High Risk
EMP007211,27-12-2008,December,Female,Product,Yes,4,7,8.2,0.64,Low Risk
EMP007212,10-12-2008,December,Female,Service,No,4,8,8.6,0.84,High Risk
EMP007213,09-04-2008,April,Male,Product,Yes,5,10,7.6,0.74,High Risk
EMP007215,03-05-2008,May,Male,Service,No,4,6,6.4,0.59,Low Risk
EMP007216,20-09-2008,September,Male,Product,No,4,9,8.7,0.71,High Risk
EMP007221,16-12-2008,December,Female,Service,Yes,1,2,4,0.21,Low Risk
EMP007222,13-07-2008,July,Male,Service,Yes,3,5,3.9,0.3,Low Risk
EMP007223,22-03-2008,March,Female,Service,Yes,3,5,7.4,0.64,Low Risk
EMP007224,09-03-2008,March,Female,Product,No,3,5,6.9,0.47,Low Risk
EMP007225,15-09-2008,September,Male,Service,No,2,5,7.6,0.57,Low Risk
EMP007226,06-11-2008,November,Male,Service,No,5,8,8.6,0.87,High Risk
EMP007227,17-07-2008,July,Male,Product,No,4,6,7,0.66,Low Risk
EMP007228,16-07-2008,July,Male,Product,Yes,1,4,6,0.48,Low Risk
EMP007229,26-11-2008,November,Male,Service,No,4,6,6.5,0.63,Low Risk
EMP007231,12-10-2008,October,Male,Product,Yes,0,1,2.1,0.09,Low Risk
EMP007233,02-09-2008,September,Female,Service,Yes,3,5,5.8,0.37,Low Risk
EMP007234,09-10-2008,October,Female,Product,Yes,3,6,7.6,0.6,Low Risk
EMP007236,19-10-2008,October,Female,Service,Yes,1,4,6.1,0.42,Low Risk
EMP007237,27-11-2008,November,Male,Service,No,3,6,6.1,0.53,Low Risk
EMP007238,06-02-2008,February,Female,Product,No,1,4,5.7,0.35,Low Risk
EMP007239,10-06-2008,June,Female,Product,Yes,4,7,6.6,0.6,Low Risk
EMP007240,17-03-2008,March,Male,Product,No,3,6,6.5,0.6,Low Risk
EMP007241,06-08-2008,August,Female,Service,No,3,6,7.1,0.72,High Risk
EMP007242,12-02-2008,February,Female,Product,Yes,3,6,5.9,0.48,Low Risk
EMP007244,28-12-2008,December,Male,Service,No,3,8,8.3,0.79,High Risk
EMP007245,09-10-2008,October,Male,Service,No,2,4,7.2,0.54,Low Risk
EMP007246,18-06-2008,June,Male,Service,Yes,0,1,3.2,0.17,Low Risk
EMP007247,11-09-2008,September,Male,Product,No,2,5,7.3,0.62,Low Risk
EMP007248,06-06-2008,June,Female,Product,No,1,3,5.9,0.37,Low Risk
EMP007249,11-07-2008,July,Male,Service,Yes,3,6,8.9,0.79,High Risk
EMP007250,17-11-2008,November,Male,Product,Yes,4,9,9.8,0.92,High Risk
EMP007251,21-07-2008,July,Male,Service,No,2,4,6.3,0.56,Low Risk
EMP007252,17-08-2008,August,Male,Service,Yes,2,3,2.2,0.18,Low Risk
EMP007253,13-05-2008,May,Male,Product,Yes,3,6,7.2,0.68,Low Risk
EMP007254,28-06-2008,June,Female,Product,Yes,2,4,4.8,0.35,Low Risk
EMP007256,10-03-2008,March,Male,Service,No,4,7,7.7,0.76,High Risk
EMP007257,23-09-2008,September,Male,Service,No,2,5,6.4,0.41,Low Risk
EMP007258,06-01-2008,January,Male,Service,Yes,2,5,4.8,0.41,Low Risk
EMP007259,04-08-2008,August,Male,Service,No,0,2,3.2,0.26,Low Risk
EMP007260,14-07-2008,July,Female,Service,No,2,3,2.2,0.11,Low Risk
EMP007261,30-04-2008,April,Female,Service,No,3,5,4.4,0.36,Low Risk
EMP007262,10-09-2008,September,Female,Service,Yes,2,4,3.5,0.27,Low Risk
EMP007263,11-09-2008,September,Female,Service,No,3,6,7,0.58,Low Risk
EMP007264,02-11-2008,November,Female,Service,No,4,7,7,0.57,Low Risk
EMP007265,08-10-2008,October,Male,Service,Yes,2,4,5,0.37,Low Risk
EMP007266,05-03-2008,March,Female,Service,No,3,7,8.2,0.66,Low Risk
EMP007268,29-09-2008,September,Male,Service,Yes,4,7,7.6,0.54,Low Risk
EMP007269,28-11-2008,November,Female,Service,Yes,3,7,6.9,0.57,Low Risk
EMP007271,27-03-2008,March,Male,Service,Yes,4,7,7.3,0.63,Low Risk
EMP007272,20-05-2008,May,Female,Service,Yes,1,2,4.8,0.29,Low Risk
EMP007273,20-01-2008,January,Female,Product,No,2,6,6.7,0.62,Low Risk
EMP007274,13-11-2008,November,Male,Product,No,3,5,6.4,0.45,Low Risk
EMP007275,29-06-2008,June,Male,Service,Yes,1,3,4.4,0.38,Low Risk
EMP007276,28-03-2008,March,Male,Product,Yes,4,7,7.2,0.5,Low Risk
EMP007277,11-12-2008,December,Female,Product,Yes,1,2,4.7,0.38,Low Risk
EMP007278,08-10-2008,October,Male,Product,No,1,1,3,0.13,Low Risk
EMP007280,04-08-2008,August,Female,Service,Yes,3,5,5.3,0.44,Low Risk
EMP007281,29-07-2008,July,Female,Service,Yes,3,6,5.9,0.36,Low Risk
EMP007282,17-09-2008,September,Male,Product,Yes,1,3,6,0.38,Low Risk
EMP007283,25-07-2008,July,Female,Product,Yes,1,2,1,0.03,Low Risk
EMP007284,26-10-2008,October,Female,Product,Yes,1,3,5.7,0.35,Low Risk
EMP007285,24-08-2008,August,Female,Service,Yes,0,2,2.8,0.11,Low Risk
EMP007286,29-06-2008,June,Female,Service,Yes,0,1,0,0,Low Risk
EMP007287,20-12-2008,December,Male,Service,Yes,2,4,5.3,0.49,Low Risk
EMP007288,30-11-2008,November,Female,Product,No,3,4,6,0.45,Low Risk
EMP007289,10-01-2008,January,Male,Service,Yes,1,3,4.3,0.31,Low Risk
EMP007292,03-06-2008,June,Male,Service,Yes,0,1,0,0,Low Risk
EMP007293,25-11-2008,November,Female,Service,No,2,4,6.7,0.62,Low Risk
EMP007294,02-07-2008,July,Male,Service,No,3,6,7.1,0.62,Low Risk
EMP007296,10-10-2008,October,Male,Product,Yes,2,3,3.2,0.22,Low Risk
EMP007297,21-04-2008,April,Female,Service,No,2,5,4.8,0.39,Low Risk
EMP007298,13-03-2008,March,Female,Service,Yes,0,1,0,0,Low Risk
EMP007299,27-10-2008,October,Male,Product,No,1,2,3.2,0.22,Low Risk
EMP007302,30-09-2008,September,Female,Service,Yes,2,4,5.1,0.47,Low Risk
EMP007303,30-10-2008,October,Male,Service,No,4,9,7.2,0.7,High Risk
EMP007304,10-11-2008,November,Female,Service,Yes,1,3,3.6,0.26,Low Risk
EMP007305,09-01-2008,January,Female,Product,No,2,5,8.7,0.68,Low Risk
EMP007307,12-02-2008,February,Female,Product,Yes,2,5,6.5,0.41,Low Risk
EMP007308,02-12-2008,December,Female,Product,No,1,3,6.1,0.44,Low Risk
EMP007309,04-02-2008,February,Male,Service,No,1,2,3.1,0.18,Low Risk
EMP007310,02-11-2008,November,Male,Product,No,2,4,6.2,0.42,Low Risk
EMP007311,28-09-2008,September,Male,Service,Yes,3,6,6.2,0.56,Low Risk
EMP007312,27-06-2008,June,Female,Service,No,4,7,7.6,0.74,High Risk
EMP007314,11-05-2008,May,Male,Product,No,2,5,6.6,0.58,Low Risk
EMP007315,26-02-2008,February,Female,Product,No,3,6,5.3,0.37,Low Risk
EMP007316,15-03-2008,March,Female,Product,No,3,6,8.7,0.7,High Risk
EMP007317,21-10-2008,October,Female,Service,Yes,2,4,5.8,0.5,Low Risk
EMP007318,27-05-2008,May,Male,Service,No,4,8,8.6,0.68,Low Risk
EMP007319,15-01-2008,January,Female,Service,Yes,1,3,4.6,0.36,Low Risk
EMP007320,18-06-2008,June,Female,Service,Yes,0,1,3.7,0.19,Low Risk
EMP007322,25-04-2008,April,Male,Product,No,3,7,7.4,0.52,Low Risk
EMP007323,22-03-2008,March,Female,Service,No,3,7,6.3,0.58,Low Risk
EMP007324,31-05-2008,May,Male,Service,No,4,6,7.6,0.57,Low Risk
EMP007325,17-12-2008,December,Male,Service,No,4,7,7,0.62,Low Risk
EMP007326,16-01-2008,January,Male,Service,No,1,3,2.2,0.18,Low Risk
EMP007327,11-03-2008,March,Male,Service,Yes,2,3,2.7,0.19,Low Risk
EMP007329,29-02-2008,February,Female,Product,No,2,6,7.8,0.6,Low Risk
EMP007331,25-02-2008,February,Male,Product,No,3,5,6.3,0.53,Low Risk
EMP007332,06-04-2008,April,Male,Product,No,3,5,6.7,0.63,Low Risk
EMP007333,13-06-2008,June,Male,Service,No,3,6,8.2,0.65,Low Risk
EMP007334,08-01-2008,January,Male,Service,No,4,8,8.2,0.72,High Risk
EMP007335,09-12-2008,December,Female,Service,No,1,3,6.2,0.38,Low Risk
EMP007336,11-07-2008,July,Female,Service,Yes,3,5,6.8,0.47,Low Risk
EMP007338,10-05-2008,May,Female,Product,No,4,7,6.7,0.5,Low Risk
EMP007339,13-12-2008,December,Female,Service,Yes,0,1,4.7,0.28,Low Risk
EMP007340,18-09-2008,September,Female,Service,Yes,3,6,6.3,0.4,Low Risk
EMP007341,05-09-2008,September,Male,Service,Yes,0,1,1.6,0.12,Low Risk
EMP007343,13-02-2008,February,Female,Service,No,3,6,7.2,0.55,Low Risk
EMP007344,17-07-2008,July,Male,Service,Yes,2,3,5.8,0.47,Low Risk
EMP007346,30-12-2008,December,Female,Service,No,3,6,4.5,0.4,Low Risk
EMP007347,28-11-2008,November,Male,Service,Yes,3,8,8.9,0.93,High Risk
EMP007348,24-03-2008,March,Female,Product,Yes,2,4,4.2,0.37,Low Risk
EMP007353,14-08-2008,August,Male,Product,Yes,3,5,7.6,0.62,Low Risk
EMP007355,02-10-2008,October,Female,Product,Yes,2,5,5.9,0.45,Low Risk
EMP007356,30-04-2008,April,Male,Product,No,3,5,6.5,0.51,Low Risk
EMP007358,30-10-2008,October,Male,Product,No,2,5,6.5,0.53,Low Risk
EMP007361,07-06-2008,June,Female,Service,Yes,1,4,5.6,0.5,Low Risk
EMP007362,26-10-2008,October,Female,Service,No,1,2,4.4,0.29,Low Risk
EMP007364,17-11-2008,November,Female,Product,No,3,5,5.3,0.4,Low Risk
EMP007365,16-09-2008,September,Female,Product,No,3,6,8.1,0.66,Low Risk
EMP007366,25-01-2008,January,Male,Service,No,3,7,6.4,0.55,Low Risk
EMP007367,18-12-2008,December,Female,Service,Yes,3,5,6.8,0.49,Low Risk
EMP007368,16-06-2008,June,Male,Service,No,3,6,7.5,0.62,Low Risk
EMP007369,10-01-2008,January,Female,Service,No,2,4,2.4,0.18,Low Risk
EMP007370,09-01-2008,January,Female,Service,No,3,5,6.9,0.46,Low Risk
EMP007371,08-12-2008,December,Female,Product,No,4,8,8.1,0.77,High Risk
EMP007372,25-05-2008,May,Male,Service,No,3,6,7.2,0.55,Low Risk
EMP007373,02-09-2008,September,Female,Product,No,3,6,7.9,0.62,Low Risk
EMP007374,02-03-2008,March,Female,Service,No,2,5,6.9,0.54,Low Risk
EMP007375,16-05-2008,May,Male,Product,Yes,5,9,9.8,0.95,High Risk
EMP007376,25-01-2008,January,Male,Service,Yes,0,2,3.2,0.18,Low Risk
